actual,predicted
13564.0,13547.085
12806.0,12828.335
12360.0,12333.735
11981.0,12000.16
11796.0,11818.19
11695.0,11740.865
11933.0,11883.595
12059.0,12104.01
12914.0,12945.885
13732.0,13738.635
14676.0,14618.34
15450.0,15449.94
16309.0,16244.295
16988.0,16945.315
17545.0,17533.875
17852.0,17898.985
18193.0,18177.83
18350.0,18345.22
18208.0,18234.275
17771.0,17779.135
17832.0,17680.605
17348.0,17359.87
15989.0,16104.32
14534.0,14656.355
13636.0,13579.005
12904.0,12942.545
12605.0,12565.1
12421.0,12409.79
12423.0,12470.715
13103.0,13094.145
14345.0,14282.96
15014.0,15041.28
15667.0,15716.635
16558.0,16551.365
17403.0,17368.53
18320.0,18229.81
19253.0,19136.76
19875.0,19904.86
20338.0,20328.45
20558.0,20574.26
20629.0,20646.92
20454.0,20481.845
19978.0,20060.825
19302.0,19357.445
19098.0,19029.875
18285.0,18451.755
16750.0,16813.465
15232.0,15261.805
14011.0,14037.94
13200.0,13226.92
12738.0,12720.79
12399.0,12434.54
12506.0,12465.0
13100.0,13068.215
14381.0,14329.775
14975.0,14997.585
15474.0,15527.915
16224.0,16212.075
17008.0,16973.0
17817.0,17749.12
18561.0,18556.575
19210.0,19179.545
19316.0,19458.555
19405.0,19444.775
19929.0,19733.975
20055.0,19990.17
19760.0,19767.04
19130.0,19174.865
19076.0,18924.455
18311.0,18470.82
16666.0,16767.965
15193.0,15231.22
14082.0,14066.005
13310.0,13304.825
12739.0,12746.58
12579.0,12522.48
12615.0,12619.56
13219.0,13201.605
14508.0,14445.46
15093.0,15117.705
15656.0,15648.095
16435.0,16382.525
17246.0,17222.85
18037.0,17957.05
18852.0,18781.435
19756.0,19626.915
20308.0,20289.835
20782.0,20728.595
20844.0,20920.915
20568.0,20670.02
20215.0,20219.54
19350.0,19441.28
19343.0,19237.775
18499.0,18693.92
16761.0,16897.765
15200.0,15258.465
14019.0,14027.71
13258.0,13254.765
12707.0,12717.58
12359.0,12387.305
12464.0,12436.79
13158.0,13085.545
14378.0,14334.005
14941.0,14979.36
15294.0,15388.48
15986.0,16014.3
16692.0,16647.44
17250.0,17277.1
17912.0,17860.295
18391.0,18396.415
18840.0,18783.06
19178.0,19154.23
19307.0,19330.695
19241.0,19261.63
18780.0,18840.36
18106.0,18180.885
18016.0,17974.575
17321.0,17483.905
15800.0,15914.615
14347.0,14436.255
13279.0,13268.355
12665.0,12649.585
12168.0,12166.555
12049.0,11989.52
12007.0,12045.11
12379.0,12433.595
13583.0,13450.03
14132.0,14154.425
14607.0,14686.595
15131.0,15197.18
15806.0,15792.005
16447.0,16358.8
17174.0,17021.245
17840.0,17782.86
18422.0,18361.525
18787.0,18761.385
19182.0,19115.195
19156.0,19243.92
18540.0,18684.6
17661.0,17761.965
17470.0,17389.71
16830.0,16954.155
15886.0,15859.47
14570.0,14552.585
13458.0,13427.4
12764.0,12742.17
12281.0,12295.0
11904.0,11937.225
11725.0,11758.055
11799.0,11783.49
12115.0,12084.365
12359.0,12410.17
13195.0,13226.88
14349.0,14314.135
15460.0,15386.605
16457.0,16393.585
17216.0,17224.27
17909.0,17920.53
18383.0,18330.1
18516.0,18600.49
18709.0,18680.035
18599.0,18627.25
18084.0,18162.115
17416.0,17471.905
17276.0,17208.32
16799.0,16923.025
15806.0,15808.155
14666.0,14616.785
13671.0,13601.97
13238.0,13123.28
12554.0,12695.46
12105.0,12165.44
11864.0,11902.745
11882.0,11858.73
12158.0,12068.79
12370.0,12402.315
13105.0,13225.105
13894.0,13972.725
14555.0,14603.395
15025.0,15016.295
15472.0,15465.865
15762.0,15763.835
16172.0,16085.28
16281.0,16308.85
16454.0,16479.36
16538.0,16538.1
16318.0,16358.74
16010.0,16027.73
15906.0,15851.945
15628.0,15692.085
14867.0,14877.195
13914.0,13893.285
13008.0,13008.775
12291.0,12353.485
11983.0,11987.3
11700.0,11773.14
11647.0,11714.485
11824.0,11964.595
12098.0,12394.49
12248.0,12414.105
13041.0,13067.59
14122.0,14074.93
15120.0,15077.81
16093.0,15991.385
16886.0,16884.085
17466.0,17515.415
17868.0,17903.985
18190.0,18183.24
18357.0,18385.94
18451.0,18444.385
18063.0,18138.015
17705.0,17692.93
17819.0,17709.21
17160.0,17148.63
16057.0,15963.97
14864.0,14819.575
13730.0,13760.33
13061.0,13045.595
12568.0,12596.32
12527.0,12442.065
12638.0,12616.81
13481.0,13383.94
14942.0,14909.235
15707.0,15751.085
16086.0,16091.98
16570.0,16620.115
17304.0,17196.3
18041.0,17938.705
18499.0,18575.91
19027.0,18978.33
19274.0,19267.82
19187.0,19288.06
19079.0,19101.26
18907.0,18883.78
18651.0,18563.0
18320.0,18315.995
18186.0,18112.935
17439.0,17603.925
16053.0,16120.68
14611.0,14640.07
13567.0,13559.5
12899.0,12914.15
12514.0,12509.735
12292.0,12277.795
12438.0,12362.155
12990.0,12987.33
14259.0,14310.61
14984.0,14959.36
15370.0,15401.68
15814.0,15842.515
16658.0,16539.305
17392.0,17311.565
18052.0,18065.435
18680.0,18678.085
19268.0,19196.3
19544.0,19540.77
19870.0,19810.745
19842.0,19836.05
19561.0,19561.085
18969.0,19003.155
18757.0,18780.59
17825.0,18061.5
16357.0,16431.485
14943.0,14996.075
13933.0,13880.01
13194.0,13192.01
12719.0,12722.61
12309.0,12347.18
12338.0,12363.4
12918.0,12927.855
14394.0,14364.975
15099.0,15110.705
15500.0,15536.435
16269.0,16189.43
17266.0,17171.42
18013.0,17964.815
18926.0,18863.26
19613.0,19618.73
20088.0,20086.895
20278.0,20329.015
20468.0,20430.2
20237.0,20245.93
19814.0,19804.105
19197.0,19224.105
19222.0,19157.5
18395.0,18515.46
17102.0,17044.44
15648.0,15687.06
14469.0,14476.745
13777.0,13769.48
13246.0,13258.345
13112.0,13049.5
12994.0,13052.075
13661.0,13633.075
15174.0,15051.705
15841.0,15894.635
16386.0,16344.25
17140.0,17074.475
18008.0,17913.76
19118.0,18931.415
20236.0,20059.175
21033.0,21011.75
21347.0,21385.71
21361.0,21484.7
21344.0,21396.405
21225.0,21179.16
20385.0,20454.8
19625.0,19667.405
19360.0,19348.28
18527.0,18735.27
17333.0,17303.965
15999.0,15935.98
14728.0,14755.325
13854.0,13891.28
13265.0,13292.825
12744.0,12805.445
12677.0,12653.73
12735.0,12742.36
13011.0,13044.06
13218.0,13244.67
14047.0,14073.605
14876.0,14862.58
15668.0,15750.895
16311.0,16284.685
16769.0,16840.67
17020.0,17092.345
16892.0,17029.18
16637.0,16745.8
16328.0,16517.745
15963.0,16095.805
15681.0,15829.44
15231.0,15369.765
15099.0,15220.965
14666.0,14748.455
13885.0,13943.285
12832.0,12898.055
11952.0,11979.93
11332.0,11390.74
11109.0,11088.28
10790.0,10849.815
10328.0,10490.81
10550.0,10516.43
10760.0,10788.075
11054.0,11058.78
11652.0,11705.425
12245.0,12247.08
12735.0,12773.925
13252.0,13229.105
13725.0,13696.965
14071.0,14101.95
14285.0,14275.065
14476.0,14466.255
14782.0,14750.475
14938.0,14903.18
14881.0,14858.7
14708.0,14731.1
14932.0,14900.71
14351.0,14365.35
13497.0,13533.005
12555.0,12596.61
11771.0,11831.885
11295.0,11332.14
11019.0,11047.325
10851.0,10903.49
11133.0,11089.475
11804.0,11810.62
13089.0,13102.175
13531.0,13640.665
13806.0,13836.23
14413.0,14320.025
14900.0,14847.75
15169.0,15185.225
15496.0,15477.375
15848.0,15793.055
16151.0,16133.38
16455.0,16385.34
16559.0,16576.91
16613.0,16598.515
16368.0,16396.9
16246.0,16272.275
16514.0,16407.995
15771.0,15820.79
14671.0,14705.51
13411.0,13444.8
12507.0,12520.82
11852.0,11880.875
11570.0,11543.16
11423.0,11431.955
11378.0,11443.94
12095.0,12059.82
13375.0,13364.49
14202.0,14150.75
14438.0,14464.815
15028.0,14938.745
15449.0,15451.395
15841.0,15801.875
16400.0,16330.2
16851.0,16789.415
17231.0,17217.34
17516.0,17489.62
17546.0,17633.205
17606.0,17583.05
17278.0,17307.875
16889.0,16932.18
17121.0,17077.155
16267.0,16384.34
15066.0,15062.715
13843.0,13863.1
12887.0,12887.515
12338.0,12353.46
11781.0,11877.87
11711.0,11655.065
11890.0,11839.675
12436.0,12484.72
13834.0,13806.205
14621.0,14535.285
15041.0,15031.805
15593.0,15569.285
16201.0,16106.67
16727.0,16689.315
17176.0,17171.44
17641.0,17629.535
17694.0,17755.81
17707.0,17711.62
17677.0,17696.17
17627.0,17598.355
17526.0,17475.89
17390.0,17368.37
17681.0,17481.425
17031.0,17064.095
15824.0,15805.565
14703.0,14646.835
13838.0,13730.575
13039.0,13070.21
12750.0,12683.685
12386.0,12428.99
12514.0,12490.475
13042.0,13093.36
14255.0,14311.675
14952.0,14949.735
14984.0,15134.455
15222.0,15334.12
15448.0,15574.475
15699.0,15594.855
15796.0,15762.98
16017.0,15914.01
16140.0,16088.52
16070.0,16095.01
16147.0,16171.48
15869.0,15977.865
15558.0,15754.905
15530.0,15582.84
15690.0,15671.995
15028.0,15110.305
14114.0,14192.91
12934.0,13006.835
12148.0,12135.155
11532.0,11579.015
11303.0,11273.005
11098.0,11110.39
11218.0,11221.195
11787.0,11822.81
13142.0,12995.545
13764.0,13777.185
13860.0,13977.665
14102.0,14196.155
14305.0,14371.405
14474.0,14381.355
14535.0,14510.19
14548.0,14551.23
14501.0,14492.375
14228.0,14326.71
14187.0,14184.06
14024.0,14080.985
13785.0,13883.32
13880.0,13879.055
14092.0,14118.245
13639.0,13649.285
13008.0,12999.665
12101.0,12095.555
11314.0,11348.5
10990.0,10956.235
10818.0,10778.485
10651.0,10667.25
10630.0,10645.4
11413.0,11193.76
11557.0,11630.905
11805.0,11856.075
12190.0,12259.915
12564.0,12613.005
12774.0,12811.065
12922.0,12900.605
12837.0,12880.625
12843.0,12829.875
12839.0,12823.76
12797.0,12794.55
12878.0,12839.41
12824.0,12822.765
12654.0,12708.745
12677.0,12723.035
12995.0,12960.87
12724.0,12741.715
12033.0,12045.285
11286.0,11307.055
10647.0,10665.37
10287.0,10288.175
10065.0,10078.675
9948.0,9971.385
9923.0,9922.53
9842.0,9929.9
10315.0,10205.86
10606.0,10599.0
11089.0,11108.64
11536.0,11548.575
11749.0,11782.515
11810.0,11851.59
12018.0,11978.56
12046.0,12060.235
12101.0,12110.105
12296.0,12259.22
12461.0,12436.305
12734.0,12676.595
12696.0,12759.17
12869.0,12973.28
13401.0,13345.515
12812.0,12892.525
12223.0,12159.5
11509.0,11568.245
10912.0,10946.66
10630.0,10645.67
10568.0,10535.27
10538.0,10555.045
10663.0,10697.225
11428.0,11378.955
12840.0,12730.425
13589.0,13605.5
13809.0,13821.04
14030.0,14057.77
14391.0,14343.82
14522.0,14516.39
14618.0,14619.615
14891.0,14811.29
14857.0,14908.65
14789.0,14796.69
14794.0,14775.87
14658.0,14690.17
14674.0,14676.495
15003.0,14921.18
15181.0,15099.21
14597.0,14600.47
13617.0,13647.54
12652.0,12631.68
11928.0,11926.25
11457.0,11484.165
11161.0,11189.63
11179.0,11136.05
11251.0,11288.105
11885.0,11887.435
13314.0,13310.01
13910.0,13970.685
14040.0,14057.555
14170.0,14199.76
14521.0,14523.045
14634.0,14654.42
14672.0,14717.73
14672.0,14678.87
14736.0,14689.24
14660.0,14676.585
14548.0,14593.455
14532.0,14524.165
14340.0,14409.33
14433.0,14496.395
14881.0,14876.59
14274.0,14305.595
13287.0,13332.5
12218.0,12272.98
11692.0,11668.895
11213.0,11221.11
11053.0,11048.02
10860.0,10905.31
11072.0,11058.385
11702.0,11734.745
13106.0,13010.805
13765.0,13761.06
13885.0,13880.205
13975.0,13995.3
14180.0,14177.395
14272.0,14262.69
14326.0,14322.13
14524.0,14460.595
14685.0,14637.675
14627.0,14646.08
14719.0,14681.2
14699.0,14665.335
14509.0,14559.24
14614.0,14606.795
14958.0,14874.15
14450.0,14408.485
13402.0,13397.535
12377.0,12408.645
11566.0,11598.365
11090.0,11114.08
10910.0,10875.63
10863.0,10861.025
11062.0,11054.24
11778.0,11750.08
13188.0,13167.49
13805.0,13797.98
13936.0,13938.19
14149.0,14117.165
14443.0,14416.355
14545.0,14529.325
14720.0,14682.825
14905.0,14865.5
14971.0,14993.515
14874.0,14915.085
14927.0,14899.075
14795.0,14793.935
14464.0,14557.12
14642.0,14594.045
15153.0,15011.88
14463.0,14497.87
13501.0,13545.23
12409.0,12452.935
11705.0,11700.425
11170.0,11189.915
10925.0,10919.895
10877.0,10861.56
11083.0,11065.325
11716.0,11725.255
12994.0,12988.195
13672.0,13650.42
13805.0,13861.46
14009.0,14017.245
14127.0,14144.11
14316.0,14202.305
14587.0,14475.49
14825.0,14786.745
14779.0,14866.0
14842.0,14854.475
14834.0,14820.21
14728.0,14739.63
14390.0,14457.815
14033.0,14195.85
14399.0,14303.785
13889.0,13901.94
13060.0,13079.165
12168.0,12167.06
11427.0,11456.155
10868.0,10897.03
10563.0,10566.7
10439.0,10435.93
10530.0,10486.61
10604.0,10632.055
11131.0,11036.31
11474.0,11511.115
12045.0,12033.0
12639.0,12609.16
13093.0,13061.365
13359.0,13362.755
13610.0,13560.33
13834.0,13780.57
14244.0,14113.22
14439.0,14439.08
14683.0,14665.085
14716.0,14690.96
14430.0,14495.5
14363.0,14378.885
14497.0,14489.37
13949.0,13964.045
13182.0,13186.03
12348.0,12357.075
11719.0,11659.425
11047.0,11138.905
10859.0,10816.675
10661.0,10683.97
10535.0,10558.57
10693.0,10662.55
10896.0,10888.5
11173.0,11191.71
11703.0,11740.885
12306.0,12315.655
12923.0,12854.155
13476.0,13402.62
13733.0,13821.985
13978.0,13974.41
14086.0,14114.375
14280.0,14262.615
14329.0,14343.3
14307.0,14347.51
13998.0,14126.49
14067.0,14122.555
14230.0,14283.515
13589.0,13717.365
12738.0,12766.015
11881.0,11966.395
11206.0,11219.665
10896.0,10855.525
10616.0,10662.735
10608.0,10576.66
10904.0,10866.445
11618.0,11625.75
12851.0,12814.18
13605.0,13599.87
13757.0,13816.245
13949.0,14012.41
14213.0,14228.8
14283.0,14306.14
14374.0,14360.79
14502.0,14473.45
14491.0,14500.46
14356.0,14386.055
14388.0,14362.34
14373.0,14362.745
14283.0,14326.47
14417.0,14426.425
14793.0,14754.305
14089.0,14126.17
13233.0,13236.22
12274.0,12305.07
11650.0,11646.37
11252.0,11240.695
11056.0,11055.615
10948.0,10961.08
11275.0,11229.71
11876.0,11898.435
13476.0,13416.665
14077.0,14123.25
14062.0,14118.78
14296.0,14263.26
14356.0,14365.63
14390.0,14400.81
14428.0,14441.43
14522.0,14513.96
14637.0,14563.145
14544.0,14565.77
14517.0,14513.845
14413.0,14452.145
14442.0,14434.275
14659.0,14596.21
14924.0,14908.86
14290.0,14309.385
13286.0,13295.885
12341.0,12333.255
11667.0,11656.14
11208.0,11228.055
11027.0,11029.86
11022.0,10993.59
11179.0,11185.92
11917.0,11907.175
13252.0,13266.03
13943.0,13940.37
13904.0,13963.275
14089.0,14071.55
14241.0,14243.835
14331.0,14348.26
14397.0,14398.745
14688.0,14605.55
14753.0,14727.635
14758.0,14774.155
14812.0,14793.57
14754.0,14747.685
14626.0,14639.27
14807.0,14778.475
14995.0,15021.045
14435.0,14439.095
13376.0,13380.735
12501.0,12477.29
11815.0,11796.59
11402.0,11381.92
11158.0,11144.595
10983.0,11042.005
11132.0,11145.315
11927.0,11897.44
13344.0,13345.645
13932.0,13969.84
14052.0,14045.175
14257.0,14241.775
14537.0,14526.87
14724.0,14709.55
14915.0,14892.68
15354.0,15216.88
15548.0,15531.17
15513.0,15561.59
15522.0,15520.39
15418.0,15437.235
15361.0,15319.405
15436.0,15433.7
15610.0,15570.455
14804.0,14916.4
13725.0,13754.7
12713.0,12708.325
11927.0,11953.25
11480.0,11468.715
11159.0,11176.66
11083.0,11071.825
11216.0,11237.735
11807.0,11830.94
13080.0,13084.96
13691.0,13710.26
13888.0,13915.66
14213.0,14200.955
14599.0,14594.24
14817.0,14798.57
15058.0,15026.27
15311.0,15268.24
15501.0,15425.935
15678.0,15639.73
15734.0,15724.2
15662.0,15622.46
15117.0,15316.715
14923.0,15002.615
14979.0,14993.635
14301.0,14362.425
13354.0,13438.085
12457.0,12461.62
11641.0,11631.945
11008.0,11057.655
10683.0,10704.485
10386.0,10441.505
10376.0,10361.365
10518.0,10539.08
11019.0,10950.07
11452.0,11418.415
11787.0,11860.425
12362.0,12337.465
12902.0,12896.65
13132.0,13157.3
13328.0,13296.22
13587.0,13526.44
13883.0,13788.03
14123.0,14083.355
14328.0,14317.89
14394.0,14380.025
13937.0,14113.615
13876.0,13887.15
13808.0,13836.13
13229.0,13321.135
12378.0,12472.49
11668.0,11666.36
10963.0,10996.495
10417.0,10465.645
10127.0,10139.165
10008.0,10001.12
9960.0,9959.775
10001.0,9981.745
10254.0,10241.86
10605.0,10590.18
11169.0,11187.73
11712.0,11720.745
12119.0,12142.585
12337.0,12341.375
12709.0,12655.285
13033.0,12973.96
13324.0,13265.19
13586.0,13547.085
13946.0,13850.97
14188.0,14152.37
14057.0,14125.95
14435.0,14340.445
14593.0,14575.095
13858.0,13979.22
12893.0,12970.875
12100.0,12103.09
11457.0,11508.845
11112.0,11086.57
10851.0,10884.485
10847.0,10805.055
11047.0,11052.46
11775.0,11748.47
13170.0,13147.435
13902.0,13933.365
14103.0,14142.195
14481.0,14494.61
15055.0,14996.505
15255.0,15254.67
15663.0,15619.875
15943.0,15924.31
16150.0,16176.145
16278.0,16272.055
16336.0,16357.145
16194.0,16250.89
16014.0,16019.795
16076.0,16038.53
15987.0,16003.265
15024.0,15152.485
13861.0,13943.825
12818.0,12830.33
12015.0,12029.235
11402.0,11466.415
11157.0,11133.885
11034.0,11030.99
11266.0,11221.06
11908.0,11892.315
13366.0,13324.07
14033.0,14024.8
14024.0,14130.66
14197.0,14273.07
14613.0,14603.48
14760.0,14766.675
14997.0,14930.095
15094.0,15129.425
15179.0,15194.64
15198.0,15185.635
15268.0,15241.63
15053.0,15110.03
14829.0,14883.965
15252.0,15145.235
15155.0,15190.915
14342.0,14447.745
13333.0,13402.16
12336.0,12432.89
11680.0,11684.635
11212.0,11214.465
11090.0,11058.98
10952.0,10998.19
11152.0,11158.53
11833.0,11836.94
13110.0,13140.47
13839.0,13868.355
13907.0,13927.565
14091.0,14099.59
14269.0,14267.275
14396.0,14360.735
14549.0,14529.405
14629.0,14628.09
14684.0,14659.09
14723.0,14697.54
14869.0,14828.47
14879.0,14866.62
14546.0,14663.975
14885.0,14884.675
15002.0,14964.825
14447.0,14438.35
13302.0,13356.23
12333.0,12364.375
11654.0,11666.45
11174.0,11194.9
11047.0,10999.485
10916.0,10932.25
11101.0,11098.23
11830.0,11822.28
13191.0,13180.725
13951.0,13931.295
14046.0,14053.18
14232.0,14199.075
14582.0,14518.605
14805.0,14749.61
15181.0,15092.93
15525.0,15461.115
15690.0,15701.115
15768.0,15743.025
16026.0,15908.35
15836.0,15934.155
15657.0,15744.5
15991.0,15886.645
15855.0,15897.195
15198.0,15206.0
13996.0,14030.97
12961.0,12995.765
12252.0,12261.31
11809.0,11795.81
11552.0,11546.87
11398.0,11434.585
11422.0,11458.865
12202.0,12149.835
13574.0,13557.25
14288.0,14328.97
14468.0,14502.875
14514.0,14585.755
14806.0,14765.275
14885.0,14888.675
14988.0,14942.315
14875.0,14932.415
14758.0,14752.32
14575.0,14561.455
14394.0,14470.345
14146.0,14283.395
14024.0,14141.685
14147.0,14185.45
14047.0,14163.35
13590.0,13663.85
12823.0,12860.905
11977.0,12013.89
11133.0,11193.98
10761.0,10742.76
10471.0,10503.565
10318.0,10320.09
10392.0,10368.76
10709.0,10668.125
11168.0,11129.14
11673.0,11633.675
12097.0,12122.685
12642.0,12603.665
12795.0,12864.185
12823.0,12850.6
12718.0,12761.775
12577.0,12604.135
12514.0,12516.22
12495.0,12493.67
12600.0,12569.965
12718.0,12700.645
12731.0,12752.26
13203.0,13102.345
13287.0,13221.81
12976.0,13027.655
12532.0,12505.65
11897.0,11901.88
11384.0,11370.335
11127.0,11053.295
10963.0,10982.72
10923.0,10925.07
10913.0,10927.5
11068.0,11092.72
11490.0,11390.545
12072.0,12024.795
12560.0,12541.08
12855.0,12825.345
12565.0,12739.16
12396.0,12485.685
12445.0,12404.8
12158.0,12249.28
12002.0,12025.27
12047.0,11993.14
12078.0,12110.04
12298.0,12240.955
12496.0,12515.675
13344.0,13224.415
13510.0,13483.835
12997.0,13058.485
12500.0,12506.315
11853.0,11872.795
11473.0,11417.325
11168.0,11164.095
11126.0,11107.435
11207.0,11186.24
11420.0,11442.07
12260.0,12256.58
13646.0,13682.975
14451.0,14513.905
14430.0,14490.865
14504.0,14523.03
14510.0,14580.36
14566.0,14525.815
14605.0,14588.725
14647.0,14630.85
14460.0,14488.23
14220.0,14268.795
14167.0,14171.48
14198.0,14188.31
14315.0,14271.2
14884.0,14759.405
14762.0,14818.97
14140.0,14154.425
13318.0,13292.825
12477.0,12445.105
11923.0,11874.08
11514.0,11520.98
11299.0,11302.815
11179.0,11191.815
11352.0,11355.85
12267.0,12161.985
13611.0,13637.365
14352.0,14403.43
14454.0,14442.025
14360.0,14430.01
14445.0,14455.99
14511.0,14479.035
14581.0,14512.715
14588.0,14593.65
14515.0,14516.31
14329.0,14341.88
14475.0,14424.48
14398.0,14411.665
14482.0,14491.5
14851.0,14823.385
14784.0,14851.84
14176.0,14192.635
13320.0,13310.855
12374.0,12402.695
11738.0,11736.975
11389.0,11362.105
11178.0,11176.96
11098.0,11119.93
11317.0,11315.545
12048.0,12042.9
13459.0,13459.115
14012.0,14106.605
13882.0,13967.105
13891.0,13950.23
13849.0,13900.33
13860.0,13820.83
13894.0,13828.61
13945.0,13887.61
13808.0,13836.48
13648.0,13674.24
13659.0,13647.295
13578.0,13620.94
13528.0,13564.09
14225.0,14058.25
14329.0,14352.66
13860.0,13845.9
13063.0,13063.32
12202.0,12203.115
11629.0,11607.815
11329.0,11294.37
11144.0,11146.115
11173.0,11147.265
11502.0,11456.455
12279.0,12277.41
13837.0,13772.96
14615.0,14612.645
14527.0,14580.5
14582.0,14629.205
14557.0,14577.58
14451.0,14465.21
14409.0,14397.725
14414.0,14378.905
14347.0,14343.79
14152.0,14193.575
14125.0,14100.16
14069.0,14107.04
14015.0,14029.665
14722.0,14599.61
14753.0,14710.025
14203.0,14245.135
13292.0,13340.2
12474.0,12444.38
11807.0,11829.635
11502.0,11464.18
11267.0,11279.55
11235.0,11211.79
11406.0,11421.745
12115.0,12098.945
13467.0,13455.755
14283.0,14327.885
14226.0,14262.645
14249.0,14285.74
14513.0,14436.58
14530.0,14513.02
14450.0,14458.845
14395.0,14389.325
14181.0,14233.98
13951.0,13966.135
13832.0,13837.84
13696.0,13716.78
13834.0,13802.295
14173.0,14181.33
14081.0,14097.065
13697.0,13705.965
13051.0,13034.135
11998.0,12073.125
11442.0,11406.455
10973.0,10963.635
10858.0,10816.98
10772.0,10765.7
10819.0,10842.7
11160.0,11108.43
11630.0,11604.28
12208.0,12142.055
12525.0,12588.72
12792.0,12837.2
13074.0,13021.49
12886.0,12952.65
12723.0,12761.525
12604.0,12613.79
12304.0,12380.515
12274.0,12281.945
12278.0,12279.8
12308.0,12338.355
12562.0,12504.42
13066.0,12964.2
13046.0,13024.44
12576.0,12658.255
12111.0,12072.735
11563.0,11532.63
11066.0,11025.22
10697.0,10657.2
10575.0,10560.475
10498.0,10490.095
10593.0,10562.565
10756.0,10796.74
11010.0,11019.74
11504.0,11492.61
12011.0,12013.465
12269.0,12285.39
12433.0,12426.215
12311.0,12389.23
12428.0,12385.02
12345.0,12379.565
12268.0,12297.38
12284.0,12279.49
12300.0,12354.205
12473.0,12458.955
12867.0,12767.22
13548.0,13421.085
13514.0,13515.915
12970.0,13007.175
12303.0,12366.01
11622.0,11658.555
11224.0,11181.02
10914.0,10904.15
10799.0,10797.535
10761.0,10777.65
10986.0,11008.975
11793.0,11762.905
13122.0,13170.795
14065.0,14004.5
14124.0,14156.085
14393.0,14368.905
14586.0,14586.45
14561.0,14619.87
14723.0,14664.29
14900.0,14830.775
14731.0,14799.72
14545.0,14586.465
14680.0,14618.285
14681.0,14682.3
14716.0,14716.02
15354.0,15234.96
15052.0,15212.995
14404.0,14411.835
13644.0,13571.97
12660.0,12670.555
11968.0,11976.515
11416.0,11465.945
11173.0,11170.585
11078.0,11084.02
11305.0,11287.205
12017.0,11996.63
13410.0,13424.32
14244.0,14229.68
14239.0,14293.58
14471.0,14457.605
14881.0,14804.24
14853.0,14945.255
14973.0,14920.575
15063.0,15041.235
14964.0,15042.545
14826.0,14838.24
14795.0,14802.9
14751.0,14768.995
15035.0,14962.485
15550.0,15458.3
15266.0,15337.365
14505.0,14568.71
13629.0,13609.18
12586.0,12668.58
11848.0,11850.705
11312.0,11359.585
11047.0,11059.21
10938.0,10938.495
11165.0,11151.69
11849.0,11840.715
13158.0,13170.425
14067.0,14033.88
14113.0,14132.11
14175.0,14216.22
14408.0,14457.705
14434.0,14448.765
14503.0,14485.62
14543.0,14523.445
14332.0,14424.145
14251.0,14247.22
14169.0,14176.725
14189.0,14196.31
14296.0,14291.93
14829.0,14762.68
14680.0,14718.75
14167.0,14194.86
13302.0,13297.455
12452.0,12422.535
11815.0,11794.915
11486.0,11469.285
11294.0,11288.675
11142.0,11176.25
11379.0,11373.41
12029.0,12054.85
13445.0,13436.99
14347.0,14286.45
14390.0,14376.075
14482.0,14476.895
14582.0,14598.105
14590.0,14604.38
14503.0,14528.065
14504.0,14464.355
14357.0,14363.66
14202.0,14211.18
14116.0,14129.625
14112.0,14124.645
14210.0,14195.24
14803.0,14681.89
14737.0,14737.12
14296.0,14288.37
13484.0,13457.515
12495.0,12546.115
11923.0,11892.76
11556.0,11545.4
11326.0,11320.135
11284.0,11273.115
11515.0,11481.335
12150.0,12177.975
13458.0,13470.52
14257.0,14219.105
14226.0,14282.375
14345.0,14366.73
14354.0,14378.92
14276.0,14304.865
14231.0,14223.93
14287.0,14235.845
14180.0,14186.765
13906.0,13950.535
13807.0,13831.675
13755.0,13752.725
13716.0,13768.35
14092.0,14058.865
13842.0,13906.68
13385.0,13437.795
12780.0,12762.16
11877.0,11943.585
11329.0,11287.945
10959.0,10954.56
10687.0,10717.225
10669.0,10654.26
10655.0,10692.335
10822.0,10869.175
11408.0,11320.735
12005.0,11963.66
12360.0,12389.76
12787.0,12778.125
13065.0,13009.53
13063.0,13082.21
12982.0,13025.685
12890.0,12896.335
12793.0,12790.285
12740.0,12761.94
12818.0,12785.33
12951.0,12903.445
13119.0,13078.045
13471.0,13411.085
13464.0,13439.91
13054.0,13095.89
12664.0,12593.985
12055.0,12035.375
11529.0,11504.84
11133.0,11110.73
10983.0,10988.305
10917.0,10917.965
10941.0,10937.33
11177.0,11155.84
11419.0,11437.165
11930.0,11909.285
12432.0,12411.22
12713.0,12711.46
12682.0,12730.795
12524.0,12617.9
12536.0,12497.73
12293.0,12350.9
12109.0,12160.85
11931.0,11993.465
12049.0,12025.975
12195.0,12174.155
12743.0,12571.97
13722.0,13605.165
13736.0,13867.905
13291.0,13404.39
12855.0,12801.15
12288.0,12245.675
12026.0,11899.275
11875.0,11810.585
11797.0,11804.26
11844.0,11889.025
12213.0,12213.59
13059.0,13075.88
14542.0,14536.465
15509.0,15518.115
15522.0,15505.81
15500.0,15520.745
15291.0,15388.67
15164.0,15194.11
14941.0,14965.585
14900.0,14863.63
14699.0,14724.125
14469.0,14492.485
14555.0,14509.835
14694.0,14631.255
15108.0,14981.765
15534.0,15539.74
15300.0,15364.13
14608.0,14629.195
13666.0,13695.43
12834.0,12809.43
12116.0,12126.915
11794.0,11744.955
11654.0,11645.055
11644.0,11645.195
11832.0,11847.165
12589.0,12611.19
14038.0,14070.52
